"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
177,571945,"Mikolas, Miles",3861,4.6,0.264,0.283,0.22,0.547,0.336,0.321,0.275,14,53,88.5,15.5,1594,84.1,84.65,8,89,88,0.5,6.64,118,159,109,151,296,323,302
177,453281,"LeBlanc, Wade",794,22.3,0.283,0.109,0.325,0.391,0.305,0.307,0.288,13,46,82.9,7,1498,79.5,78.95,30,91,86,-0.5999999999999943,6.14,109,153,122,147,303,323,296
176,656271,"Burke, Brock",1330,13.2,0.244,0.089,0.324,0.333,0.249,0.226,0.211,11,45,82,7.8,1991,88.1,88.99,34,101,75,0.9000000000000057,6.88,110,152,117,146,305,321,291
176,461325,"Clippard, Tyler",523,33.7,0.341,0.268,0.343,0.61,0.437,0.397,0.306,14,41,84.4,26.2,2069,78.1,77.6,16,80,96,-0.5,6.15,112,152,118,149,296,323,297
175,523260,"Kelly, Joe",1415,12.4,0.173,0.192,0.269,0.365,0.266,0.209,0.13,9,52,78.7,-4.1,2016,87,86.48,26,84,91,-0.5,5.92,112,156,120,151,297,321,299
175,685503,"Arihara, Kohei",1086,16.1,0.184,0.237,0.2,0.421,0.292,0.342,0.261,7,38,87.6,8.8,1419,81.5,79.63,27,79,96,-1.9000000000000057,6.71,117,154,116,147,296,322,300
174,666157,"Lodolo, Nick",1779,9.8,0.37,0.087,0.381,0.457,0.368,0.359,0.336,17,46,83.8,8.3,1962,88.3,88.61,25,91,83,0.29999999999999716,6.6,110,150,119,146,295,316,284
173,593372,"Martinez, Carlos",1281,13.5,0.186,0.085,0.263,0.271,0.242,0.255,0.203,11,59,88.9,-3.5,1858,84.8,83.63,28,93,80,-1.2000000000000028,5.45,119,158,118,149,297,317,300
173,656061,"Abreu, Albert",1349,12.8,0.237,0.5,0.158,0.737,0.406,0.389,0.25,9,38,88.3,15.4,1836,88.2,88.38,28,80,93,0.20000000000000284,6.53,111,154,128,148,292,325,296
172,600917,"Leclerc, José",782,22,0.074,0.037,0.105,0.111,0.14,0.188,0.123,2,27,81.8,13.8,2153,89.7,88.18,39,86,86,-1.5,5.4,114,153,118,149,297,321,299
171,660853,"De Los Santos, Enyel",1542,11.1,0.207,0,0.261,0.207,0.281,0.31,0.223,6,29,84.9,15.7,1852,87.4,86.58,25,74,97,-0.8000000000000114,6.1,116,157,118,152,290,318,298
171,670912,"Oviedo, Johan",2066,8.3,0.391,0.478,0.353,0.87,0.536,0.573,0.386,9,23,86.7,9.8,1815,87.2,88.62,25,64,107,1.3999999999999915,7.14,113,153,112,148,297,319,300
170,680694,"Bradish, Kyle",1993,8.5,0.211,0.132,0.241,0.342,0.253,0.287,0.241,8,38,89.1,-7.3,1427,89.9,90.24,16,71,99,0.29999999999999716,6.47,110,158,114,151,300,323,298
169,453178,"Kennedy, Ian",1766,9.6,0.36,0.22,0.471,0.58,0.417,0.377,0.315,18,50,85.3,13.8,1545,86.3,86.56,32,96,73,0.29999999999999716,6.53,111,152,123,148,298,325,296
168,669424,"Lambert, Jimmy",1064,15.8,0.233,0.14,0.257,0.372,0.281,0.333,0.267,10,43,87.3,14.8,1633,85.2,84.63,16,80,88,-0.6000000000000085,5.83,112,156,112,150,295,320,297
168,663158,"Suarez, Robert",801,21,0.089,0.089,0.143,0.178,0.191,0.257,0.172,4,45,86.9,12.3,1763,89.3,90.03,34,85,83,0.7000000000000028,6.77,114,159,120,152,296,325,305
168,519242,"Sale, Chris",838,20,0.422,0.2,0.425,0.622,0.451,0.356,0.331,19,45,81.4,-3,2014,86.7,86.73,20,93,75,0,6.39,106,151,115,150,289,330,297
167,669923,"Kirby, George",2092,8,0.279,0.116,0.306,0.395,0.301,0.336,0.283,12,43,92.8,9.5,1471,86,86.83,12,76,91,0.7999999999999972,6.74,114,151,116,149,288,323,301
167,606965,"Devenski, Chris",386,43.3,0.244,0.146,0.3,0.39,0.284,0.268,0.232,10,41,84.4,16.8,1585,81.8,81.65,32,89,78,-0.09999999999999432,6.16,111,151,120,148,300,326,301
164,641729,"Jiménez, Joe",1803,9.1,0.229,0.086,0.28,0.314,0.271,0.276,0.201,8,35,88.5,16.3,2235,90.2,90.66,22,75,89,0.5,6.59,111,158,123,149,297,328,300
162,663753,"Knehr, Reiss",755,21.5,0.154,0.154,0.158,0.308,0.3,0.365,0.247,4,26,83.5,-14.4,1834,88.9,89.46,15,70,92,0.5999999999999943,6.61,112,156,133,145,297,324,312
162,670124,"Oller, Adam",1294,12.5,0.295,0.205,0.316,0.5,0.382,0.313,0.251,13,44,89.9,6.7,1647,86.5,86.29,23,91,71,-0.20000000000000284,6.23,114,152,114,148,295,322,301
162,660365,"Yang, Hyeon-Jong",592,27.4,0.268,0.244,0.308,0.512,0.359,0.369,0.268,11,41,88.3,10.7,1695,81.4,81.88,25,82,80,0.5,6.58,111,153,123,144,301,325,294
162,656578,"Jackson, Andre",355,45.6,0.162,0.135,0.192,0.297,0.219,0.267,0.195,6,37,88,18.6,1740,84.5,84.61,32,94,68,0.09999999999999432,6.28,111,156,120,147,298,313,294
162,554430,"Wheeler, Zack",5563,2.9,0.212,0.303,0.227,0.515,0.325,0.263,0.197,7,33,86.8,10.4,1581,90.3,91.69,18,67,95,1.4000000000000057,7.17,115,151,118,148,291,323,298
161,641726,"Jefferies, Daulton",831,19.4,0.239,0.043,0.289,0.283,0.247,0.264,0.256,11,46,83.8,-3.7,1498,86.3,84.98,29,98,63,-1.2999999999999972,5.9,115,151,120,144,291,317,300
161,502179,"Espino, Paolo",3608,4.5,0.405,0.297,0.371,0.703,0.485,0.466,0.392,15,37,96.2,9.3,1399,83.6,84.07,11,75,86,0.5,6.46,113,158,126,145,297,322,303
160,663531,"Allen, Logan",1038,15.4,0.269,0.192,0.261,0.462,0.335,0.288,0.228,7,26,82.4,1.2,1505,83.5,83.19,12,56,104,-0.29999999999999716,6.01,106,151,119,146,298,317,289
159,502239,"Cahill, Trevor",665,23.9,0.344,0.219,0.357,0.563,0.379,0.318,0.284,11,32,85,2.2,1525,82.3,82.08,15,78,81,-0.20000000000000284,6.1,112,151,118,146,300,322,289
159,623211,"Brazoban, Huascar",631,25.2,0.194,0.111,0.333,0.306,0.31,0.287,0.164,7,36,84.1,-1.6,1845,89,88.13,35,75,84,-0.9000000000000057,5.84,107,153,121,149,296,315,292
158,489265,"Romo, Sergio",1378,11.5,0.273,0.061,0.45,0.333,0.263,0.184,0.191,9,33,79,11,2106,80.2,80.24,24,71,87,0,6.49,119,152,126,153,292,327,303
158,680739,"Winder, Josh",1114,14.2,0.356,0.089,0.41,0.444,0.348,0.278,0.268,16,45,84.9,-0.7,1516,88.9,88.03,28,89,69,-0.9000000000000057,5.78,116,161,118,152,296,326,295
158,528748,"Castellanos, Humberto",1474,10.7,0.28,0.22,0.262,0.5,0.336,0.338,0.276,14,50,89.3,14.1,1340,84.1,83.22,10,86,72,-0.8999999999999915,5.85,111,152,119,151,297,326,299
155,592222,"Claudio, Alex",637,24.3,0.269,0.25,0.344,0.519,0.367,0.283,0.219,14,52,84.1,12.8,1873,72.5,70.68,25,73,82,-1.7999999999999972,6.17,114,155,122,149,304,324,295
155,518633,"Duffy, Danny",1009,15.4,0.194,0.167,0.222,0.361,0.244,0.309,0.253,7,36,86.2,7.6,2293,85.2,85.93,25,67,88,0.7000000000000028,6.81,105,156,118,143,300,321,294
155,448179,"Hill, Rich",4486,3.5,0.13,0,0.188,0.13,0.161,0.215,0.169,3,23,85,0.8,1778,81.8,81.52,13,49,106,-0.29999999999999716,6.17,105,155,117,148,298,325,294
154,656818,"Overton, Connor",743,20.7,0.184,0.132,0.2,0.316,0.237,0.211,0.191,7,38,84.2,13.7,1794,84.9,84.67,20,78,76,-0.20000000000000284,6.14,118,156,126,148,290,318,298
153,605359,"Marshall, Evan",435,35.2,0.341,0.341,0.44,0.683,0.434,0.264,0.216,14,41,85.3,7,1658,88.3,87.71,27,90,63,-0.5999999999999943,5.83,114,151,119,148,299,318,295
151,605525,"Wendelken, J.B.",1237,12.2,0.132,0.105,0.138,0.237,0.182,0.242,0.207,5,38,83.6,16.5,1606,85.7,85.23,24,81,70,-0.5,6.11,112,150,119,150,296,323,300
151,658551,"Fernández, Junior",705,21.4,0.233,0.033,0.28,0.267,0.273,0.327,0.288,7,30,86.8,6.2,1948,89.9,90.42,27,73,78,0.5,6.56,113,156,126,149,295,316,300
149,640470,"Alzolay, Adbert",2148,6.9,0.167,0.19,0.167,0.357,0.219,0.286,0.228,7,42,82.6,8.3,1712,85.6,85.48,25,77,72,-0.09999999999999432,6.18,114,158,119,155,293,322,301
148,664337,"Yajure, Miguel",710,20.8,0.243,0.135,0.265,0.378,0.34,0.381,0.312,9,37,93.3,4.5,1554,88.6,88.53,14,83,65,-0.09999999999999432,6.19,109,149,116,150,298,324,302
148,641394,"Brentz, Jake",1266,11.7,0.167,0.139,0.238,0.306,0.248,0.273,0.2,6,36,85.8,-2.2,1686,91,91.4,26,60,88,0.4000000000000057,6.47,108,155,120,144,304,323,296
145,601713,"Pivetta, Nick",5827,2.5,0.424,0.455,0.385,0.879,0.561,0.442,0.335,14,33,89.4,18,1530,87.5,88.13,20,68,77,0.5999999999999943,6.64,113,161,118,151,292,329,301
144,660896,"Alcala, Jorge",909,15.8,0.219,0.219,0.25,0.438,0.266,0.239,0.212,7,32,82,2.6,2300,90,89.08,22,67,77,-0.9000000000000057,5.77,107,162,117,151,299,331,296
144,608566,"Márquez, Germán",5627,2.6,0.444,0.296,0.458,0.741,0.511,0.427,0.352,12,27,88.6,18.3,1625,87.1,86.21,13,54,90,-0.8999999999999915,5.5,118,152,115,152,299,331,308
143,650671,"Quijada, José",1190,12,0.296,0.259,0.318,0.556,0.357,0.438,0.36,8,27,93.6,4,1633,86.7,86.85,16,59,84,0.20000000000000284,6.47,109,151,116,146,299,324,292
143,669270,"Kuhnel, Joel",934,15.3,0.2,0.171,0.238,0.371,0.25,0.271,0.179,7,35,90.9,-3.8,1493,90.2,89.53,18,71,72,-0.7000000000000028,6.88,115,150,121,146,288,317,292
142,453562,"Arrieta, Jake",1746,8.1,0.354,0.146,0.366,0.5,0.371,0.35,0.305,17,48,92.2,10.5,1787,87,86.21,9,71,71,-0.7999999999999972,5.82,114,156,122,149,296,325,301
141,664123,"Effross, Scott",1037,13.6,0.13,0.022,0.167,0.152,0.12,0.19,0.186,6,46,84.9,5.2,2059,83,82.2,23,86,55,-0.7999999999999972,6.02,113,154,115,157,293,322,296
140,669456,"Bieber, Shane",4434,3.2,0.222,0.222,0.16,0.444,0.296,0.356,0.264,6,27,86.6,1.3,1652,86.9,87.33,13,55,85,0.3999999999999915,6.54,115,158,108,152,290,321,299
139,656657,"Logue, Zach",1022,13.6,0.225,0.125,0.222,0.35,0.252,0.285,0.25,9,40,89.1,2.5,1873,82,80.85,17,72,67,-1.2000000000000028,5.57,107,151,119,148,303,320,290
138,621248,"Garza Jr., Ralph",999,13.8,0.265,0.088,0.375,0.353,0.29,0.312,0.294,9,34,83.5,2.9,1728,83.3,83.2,24,68,70,-0.09999999999999432,6.22,116,167,118,152,296,324,298
136,554340,"Garcia, Yimi",1982,6.9,0.292,0.208,0.316,0.5,0.325,0.326,0.282,7,24,85.8,20.7,1871,87.8,86.82,15,56,80,-1,5.8,113,165,124,151,293,322,297
134,677960,"Weathers, Ryan",1706,7.9,0.25,0.1,0.294,0.35,0.313,0.268,0.187,5,20,83.1,5.9,1659,86.1,85.41,4,44,90,-0.6999999999999886,5.75,111,152,122,146,304,323,306
134,592662,"Ray, Robbie",6188,2.2,0.273,0.227,0.263,0.5,0.368,0.375,0.294,6,22,89.4,14.8,1731,88,88.21,10,42,92,0.20000000000000284,6.47,107,155,119,148,300,319,287
134,643400,"Knight, Dusten",378,35.4,0.077,0.115,0.056,0.192,0.135,0.276,0.202,2,26,84.1,24.4,1446,79.1,78.9,18,63,71,-0.19999999999998863,6.3,106,153,115,146,296,322,295
133,592454,"Kahnle, Tommy",174,76.4,0.094,0,0.143,0.094,0.116,0.181,0.147,3,32,79.7,-13.7,1322,89.8,90.36,27,75,58,0.6000000000000085,6.59,112,154,117,148,295,317,296
133,664294,"Moreta, Dauri",670,19.9,0.229,0.314,0.192,0.543,0.324,0.288,0.245,8,35,84.7,26.6,1811,87.8,88.08,14,62,71,0.29999999999999716,6.4,116,152,124,148,286,319,295
132,621389,"Blach, Ty",674,19.6,0.436,0.128,0.459,0.564,0.418,0.357,0.342,17,39,84.9,23.5,1898,80.7,79.18,14,72,60,-1.5,5.16,109,153,125,145,306,328,299
131,657093,"Watkins, Spenser",2602,5,0.324,0.235,0.281,0.559,0.391,0.36,0.298,11,34,85.5,4.2,1596,85.8,86.02,14,62,69,0.20000000000000284,6.31,115,162,114,152,297,324,299
128,656412,"Faedo, Alex",967,13.2,0.222,0.111,0.212,0.333,0.268,0.379,0.284,8,36,87.6,16.4,1945,86.2,85.73,12,61,67,-0.5,6,113,159,113,149,298,327,298
126,660546,"Díaz, Yennsy",447,28.2,0.263,0.237,0.25,0.5,0.34,0.352,0.291,10,38,88.1,11.1,1611,89.9,89.35,12,59,67,-0.5,6.07,112,157,118,149,303,324,301
125,502327,"Santiago, Héctor",491,25.5,0.268,0.146,0.313,0.415,0.309,0.248,0.223,11,41,83.8,9.5,1904,81.4,80.72,18,69,56,-0.7000000000000028,5.82,108,153,120,147,301,319,283
125,641386,"Bowden, Ben",674,18.5,0.25,0.179,0.261,0.429,0.286,0.249,0.218,7,28,82.9,23.9,1988,82.4,81.95,21,58,67,-0.4000000000000057,6.29,109,153,123,144,305,332,300
124,656232,"Bielak, Brandon",1061,11.7,0.152,0.03,0.208,0.182,0.16,0.257,0.231,5,33,84.1,-1.9,1800,88,86.82,18,61,63,-1.2000000000000028,5.56,116,157,123,151,289,323,293
124,598286,"Ramirez, Nick",314,39.5,0.297,0.162,0.357,0.459,0.34,0.339,0.274,11,37,88.9,19.8,1518,79.2,78.27,19,71,53,-0.9000000000000057,5.64,110,151,124,146,296,321,309
122,622075,"Almonte, Yency",1337,9.1,0.2,0.171,0.214,0.371,0.24,0.273,0.254,7,35,83.2,8.8,1753,88,88.88,17,58,64,0.9000000000000057,6.67,115,154,123,151,296,327,305
122,656686,"Martin, Corbin",771,15.8,0.25,0.25,0.222,0.5,0.358,0.457,0.323,6,24,88.7,4.4,1996,87.5,86.96,11,42,80,-0.5,6.12,111,155,119,151,304,326,302
120,593833,"Suero, Wander",761,15.8,0.286,0.2,0.296,0.486,0.346,0.363,0.296,10,35,86.8,16.5,2127,87,87.21,20,65,55,0.20000000000000284,6.34,113,154,128,145,300,320,296
119,666974,"Cano, Yennier",394,30.2,0.241,0.103,0.412,0.345,0.327,0.286,0.209,7,29,87.6,-4.2,1824,90.2,89.07,20,64,55,-1.1000000000000085,5.82,113,156,120,150,297,324,293
118,672715,"Patiño, Luis",1753,6.7,0.25,0.05,0.263,0.3,0.313,0.258,0.175,5,20,81.2,19.9,1912,86.6,87.43,13,46,72,0.8000000000000114,6.9,113,163,116,153,294,325,302
118,682051,"Hill, Garrett",1019,11.6,0.182,0.182,0.16,0.364,0.272,0.375,0.276,6,33,89.1,9.7,1368,82.2,82.61,11,54,64,0.3999999999999915,6.51,111,162,119,147,294,330,297
118,675912,"Lowther, Zac",671,17.6,0.409,0.364,0.389,0.773,0.512,0.397,0.311,9,22,90.7,13.4,1876,83.4,83.99,10,45,73,0.5999999999999943,6.86,106,152,120,148,305,323,292
118,641447,"Castano, Daniel",910,13,0.3,0.075,0.364,0.375,0.321,0.278,0.254,12,40,75.7,-3.1,1680,83,82.77,10,63,55,-0.20000000000000284,6.04,104,150,117,147,298,311,287
117,670174,"Winckowski, Josh",1194,9.8,0.296,0.037,0.333,0.333,0.294,0.337,0.324,8,27,88.9,-6.7,1598,89.9,89.94,7,51,66,0,6.36,112,155,115,151,289,326,296
117,649144,"Wells, Alex",820,14.3,0.294,0.265,0.276,0.559,0.367,0.393,0.333,10,34,87.9,1.2,1562,83.1,81.94,10,55,62,-1.1999999999999886,5.64,107,153,119,146,299,323,287
116,668881,"Greene, Hunter",2200,5.3,0.364,0.182,0.4,0.545,0.39,0.407,0.406,4,11,87.5,-2.9,1988,90.1,90.28,5,28,88,0.20000000000000284,6.44,123,156,115,148,290,320,298
115,668941,"Romero, JoJo",442,26,0.269,0.346,0.278,0.615,0.402,0.301,0.22,7,26,84.9,3.6,1564,86.2,84.96,23,60,55,-1.2000000000000028,5.38,107,151,117,146,300,320,292
114,660623,"Ynoa, Huascar",1629,7,0.067,0,0.1,0.067,0.098,0.215,0.181,1,15,80.1,1,1780,88.5,88.39,18,46,68,-0.09999999999999432,6.16,110,151,130,145,297,325,302
114,643230,"Brault, Steven",655,17.4,0.406,0.188,0.429,0.594,0.449,0.43,0.355,13,32,84.3,-2.8,1659,83.9,85.13,12,64,50,1.1999999999999886,6.99,105,149,117,146,303,321,290
114,676641,"Sulser, Beau",360,31.7,0.286,0.357,0.333,0.643,0.418,0.324,0.24,8,28,89.9,8.7,1469,83.7,84.01,15,66,48,0.29999999999999716,6.44,110,159,121,149,300,322,299
113,680686,"Gray, Josiah",3810,3,0.471,0.588,0.4,1.059,0.65,0.475,0.373,8,17,82.9,11.5,2114,88.5,87.52,2,32,80,-1,5.67,114,155,123,146,297,319,300
113,621052,"Reyes, Alex",1249,9,0.19,0.143,0.3,0.333,0.243,0.149,0.117,4,21,84.3,10.3,1472,90.3,90.16,30,54,59,-0.09999999999999432,6.15,115,154,112,148,296,321,302
113,621074,"Rucker, Michael",1404,8,0.353,0.176,0.355,0.529,0.377,0.336,0.323,12,34,93.4,-6.7,1753,90.1,87.65,8,59,54,-2.5,6.15,109,155,120,154,300,325,297
113,663436,"Martin, Davis",1044,10.8,0.286,0.114,0.3,0.4,0.318,0.409,0.365,10,35,91.4,7,2192,85.9,86.28,10,60,53,0.3999999999999915,6.5,109,151,111,149,298,329,301
113,650496,"Mejía, J.C.",1041,10.9,0.37,0.296,0.348,0.667,0.436,0.361,0.328,10,27,86.2,1.5,1784,87.6,87.22,12,51,62,-0.3999999999999915,6.09,117,155,118,151,287,320,299
113,663372,"Feltner, Ryan",1817,6.2,0.097,0.129,0.1,0.226,0.136,0.225,0.191,3,31,84.4,11,1589,83.7,84.33,21,58,55,0.5999999999999943,6.48,115,151,124,150,299,329,303
112,571735,"Hale, David",461,24.3,0.154,0.269,0.111,0.423,0.253,0.291,0.239,4,26,81.4,8.7,1605,82.7,83.18,16,61,51,0.5,6.61,113,149,117,148,297,325,297
111,642028,"Rogers, Josh",952,11.7,0.241,0.276,0.2,0.517,0.342,0.365,0.275,7,29,89.6,10.1,1467,83.2,82.96,10,50,61,-0.20000000000000284,6.16,107,153,119,144,304,323,287
110,624522,"Thompson, Keegan",2844,3.9,0.174,0,0.211,0.174,0.154,0.185,0.186,4,23,89.6,8.3,2087,86.2,85.48,10,41,69,-0.7000000000000028,6.39,109,152,117,156,295,322,296
110,664139,"Gibaut, Ian",798,13.8,0.357,0.179,0.474,0.536,0.404,0.257,0.228,10,28,86.7,5.2,1888,85.4,83.85,20,60,50,-1.6000000000000085,6.8,111,152,119,147,289,323,295
109,681911,"Vesia, Alex",1602,6.8,0.087,0,0.1,0.087,0.098,0.196,0.151,2,23,79.9,15.4,1940,85.8,86.13,13,51,58,0.29999999999999716,6.48,108,154,116,148,304,316,286
109,675911,"Strider, Spencer",2315,4.7,0.136,0.091,0.214,0.227,0.153,0.154,0.16,3,22,78.9,-9.8,2126,88.9,90.06,19,40,69,1.1999999999999886,6.99,120,153,124,151,299,325,307
108,675921,"Howard, Spencer",1628,6.6,0.4,0.44,0.471,0.84,0.53,0.407,0.302,10,25,87.9,20,1409,79.4,79.95,12,40,68,0.5999999999999943,6.65,112,153,118,146,300,326,299
106,606149,"Gallegos, Giovanny",2224,4.8,0.222,0.056,0.222,0.278,0.264,0.342,0.292,4,18,86.9,14.9,1897,87.1,86.05,16,51,55,-1,5.76,123,160,107,151,294,321,304
105,641871,"Middleton, Keynan",771,13.6,0.188,0.031,0.261,0.219,0.177,0.242,0.234,6,32,83.4,5.6,1758,87.5,87.97,28,69,36,0.5,6.63,110,156,120,149,292,323,302
105,642546,"Hernández, Jonathan",511,20.5,0.269,0.115,0.333,0.385,0.299,0.293,0.248,7,26,84.3,0.4,2181,90.1,90.11,24,53,52,0,6.35,112,151,116,147,297,320,296
104,605452,"Ross, Joe",1700,6.1,0.381,0.333,0.3,0.714,0.439,0.4,0.347,8,21,91.6,23,1700,88.6,89.14,4,47,57,0.5,6.64,114,158,126,142,302,324,303
104,693821,"Elder, Bryce",873,11.9,0.286,0.179,0.318,0.464,0.335,0.332,0.308,8,28,92.8,2.8,2111,86,85.36,15,55,49,-0.5999999999999943,5.75,115,152,129,147,300,329,306
103,658431,"Medina, Adonis",551,18.7,0.281,0.094,0.333,0.375,0.32,0.351,0.292,9,32,85.8,-2.4,1745,86.9,86.27,11,56,47,-0.6000000000000085,5.99,113,154,119,148,299,326,295
101,676840,"Peacock, Matt",1472,6.9,0.393,0.25,0.435,0.643,0.438,0.406,0.374,11,28,89.3,0.4,1743,86.6,85.1,9,42,59,-1.5,5.37,113,154,115,152,297,328,302
100,665621,"García, Rony",941,10.6,0.261,0.087,0.3,0.348,0.298,0.384,0.352,6,23,89.9,5.9,1744,87.5,87.43,7,46,54,-0.09999999999999432,6.29,114,160,117,149,299,329,298
98,641712,"Hudson, Dakota",2384,4.1,0.25,0.292,0.227,0.542,0.361,0.38,0.298,6,24,88.4,20,1454,86.5,86.8,5,39,59,0.29999999999999716,6.38,119,158,106,151,296,321,304
98,641501,"Danish, Tyler",664,14.8,0.25,0.071,0.28,0.321,0.248,0.394,0.325,7,28,88,21.4,1424,84.4,82.97,8,55,43,-1.4000000000000057,5.45,113,159,121,152,289,326,297
97,605218,"Edwards Jr., Carl",1125,8.6,0.206,0.029,0.233,0.235,0.215,0.294,0.277,7,34,88.9,-0.6,1654,90.6,91.44,13,53,44,0.8000000000000114,6.83,114,153,121,147,298,316,301
94,475479,"Phelps, David",1340,7,0.174,0.087,0.222,0.261,0.207,0.206,0.196,4,23,86.4,9.2,2176,86.5,84.77,9,45,49,-1.7000000000000028,5.27,112,159,119,150,288,321,304
94,607229,"Gsellman, Robert",634,14.8,0.25,0.208,0.294,0.458,0.314,0.41,0.281,6,24,88,18.5,1654,84.9,85,15,48,46,0.09999999999999432,6.35,110,154,115,152,295,320,299
94,493603,"Ottavino, Adam",2203,4.3,0.071,0,0.1,0.071,0.143,0.179,0.111,1,14,79.8,-3,2066,88.9,89.8,16,34,60,0.8999999999999915,6.9,115,158,118,150,292,325,303
94,676710,"Crawford, Kutter",1353,6.9,0.105,0.316,0,0.421,0.218,0.343,0.268,2,19,92.6,17.1,1317,86.6,86.39,12,34,60,-0.19999999999998863,6.14,117,161,116,150,291,326,295
93,663765,"Woodford, Jake",1853,5,0.429,0.238,0.429,0.667,0.464,0.396,0.384,9,21,88.8,13.4,1486,85.1,85.46,7,40,53,0.4000000000000057,6.5,117,155,109,150,295,320,297
92,572143,"Smith, Burch",678,13.6,0.278,0.222,0.286,0.5,0.393,0.307,0.21,5,18,89.1,21,1870,82.1,82.64,9,35,57,0.5,6.71,113,151,122,152,299,326,300
92,608335,"Funkhouser, Kyle",1189,7.7,0.154,0,0.182,0.154,0.135,0.185,0.193,2,13,81.5,-7.2,1908,88.9,89.3,12,37,55,0.3999999999999915,6.45,114,159,111,149,291,324,304
91,623451,"Stephens, Jackson",944,9.6,0.32,0.12,0.381,0.44,0.367,0.389,0.348,8,25,85.7,3.6,1505,85.9,85.23,9,49,42,-0.7000000000000028,5.62,116,151,121,149,297,324,304
91,593619,"Tapia, Domingo",883,10.3,0.318,0.182,0.438,0.5,0.389,0.37,0.274,7,22,87.7,14.9,1788,89,88.69,16,42,49,-0.29999999999999716,6.06,114,151,120,150,293,321,303
90,542585,"Cisnero, José",1497,6,0.35,0.05,0.368,0.4,0.31,0.27,0.295,7,20,89,20.2,1806,90.4,90.25,5,34,56,-0.20000000000000284,6.13,107,156,116,148,295,326,299
90,669935,"Alexy, A.J.",576,15.6,0.125,0.188,0.083,0.313,0.261,0.388,0.282,2,16,81.5,-8.4,1490,86.2,86.84,13,40,50,0.7000000000000028,6.65,115,159,132,147,304,323,299
89,453268,"Bard, Daniel",2170,4.1,0.313,0.25,0.267,0.563,0.387,0.322,0.286,5,16,86.4,6.5,2176,89.9,89.83,5,29,60,-0.10000000000000853,6.11,118,150,116,151,300,331,308
89,621348,"Clay, Sam",903,9.9,0.333,0.083,0.381,0.417,0.353,0.292,0.266,8,24,91.3,-2.9,1756,87.1,86.25,7,40,49,-0.8999999999999915,5.68,109,153,117,146,304,320,290
88,672851,"Adon, Joan",1298,6.8,0.25,0.042,0.353,0.292,0.255,0.261,0.251,6,24,88.4,-1.6,1886,87.4,87.42,10,34,54,0,6.37,112,154,118,145,297,321,301
87,465657,"Soria, Joakim",605,14.4,0.205,0.256,0.263,0.462,0.297,0.236,0.18,8,39,89.2,5.6,1659,87.6,88.47,23,53,34,0.9000000000000057,6.76,109,152,119,150,297,325,300
87,677161,"Kelly, Zack",222,39.2,0.333,0.19,0.429,0.524,0.397,0.275,0.191,7,21,83.9,18.2,2380,82,82.3,9,44,43,0.29999999999999716,6.72,109,159,113,152,293,329,294
86,543766,"Shaw, Bryan",2336,3.7,0.25,0,0.333,0.25,0.22,0.291,0.278,2,8,85.3,8.2,1631,82.7,82.12,11,28,58,-0.6000000000000085,5.71,112,158,119,151,290,319,297
86,656887,"Reid-Foley, Sean",567,15.2,0.1,0,0.222,0.1,0.117,0.11,0.079,2,20,91,13.4,1375,87.1,88.43,17,37,49,1.3000000000000114,7.06,117,151,119,150,298,329,305
86,623352,"Hader, Josh",1907,4.5,0.231,0.154,0.313,0.385,0.279,0.326,0.27,6,26,87.7,4.8,1499,87.9,87.71,16,43,43,-0.20000000000000284,6.82,109,153,118,147,306,325,298
86,642068,"Sheffield, Jordan",493,17.4,0.174,0,0.25,0.174,0.175,0.202,0.171,4,23,83.4,12,2073,90,89.13,14,37,49,-0.9000000000000057,5.64,115,151,124,151,292,329,308
86,663734,"Neidert, Nick",680,12.6,0.071,0.214,0,0.286,0.169,0.242,0.194,1,14,93.1,7.8,1638,83.4,82.93,12,41,45,-0.5,6.32,106,149,120,149,298,317,291
85,543045,"Conley, Adam",296,28.7,0.087,0,0.1,0.087,0.121,0.225,0.202,2,23,77.9,26.2,2055,84,84.3,15,42,43,0.29999999999999716,6.71,101,149,114,143,300,323,292
85,657649,"Koenig, Jared",653,13,0.4,0.2,0.444,0.6,0.463,0.441,0.37,8,20,91.5,5.2,1606,82.8,83.29,5,32,53,0.5,6.55,105,151,118,148,306,326,295
85,592473,"Kolarek, Adam",509,16.7,0.235,0.118,0.235,0.353,0.317,0.292,0.216,4,17,87.6,1.2,2145,81.8,82.25,7,38,47,0.5,6.72,108,149,123,148,302,319,292
85,686610,"Waldichuk, Ken",586,14.5,0.263,0.105,0.278,0.368,0.272,0.309,0.275,5,19,86.6,3.8,1649,82.4,83.43,13,43,42,1,7.03,111,152,118,149,306,323,293
85,596271,"Lawrence, Casey",297,28.6,0.261,0,0.286,0.261,0.285,0.317,0.243,6,23,82.6,-3.1,1776,83.2,82.95,7,48,37,-0.20000000000000284,6.17,114,153,124,151,283,318,294
